2017-11-03,10461.55,10461.7,10403.6,10452.5,206101238,100708300000.0,NIFTY
2017-11-06,10431.75,10490.45,10413.75,10451.8,199559409,102317600000.0,NIFTY
2017-11-07,10477.15,10485.75,10340.8,10350.15,295830692,161824600000.0,NIFTY
2017-11-08,10361.95,10384.25,10285.5,10303.15,282950322,147893900000.0,NIFTY
2017-11-09,10358.65,10368.45,10266.95,10308.95,247606613,126972800000.0,NIFTY
2017-11-10,10304.35,10344.95,10254.1,10321.75,287962940,146826000000.0,NIFTY
2017-11-13,10322.0,10334.15,10216.25,10224.95,216799588,117833400000.0,NIFTY
2017-11-14,10223.4,10248.0,10175.55,10186.6,314413476,153989700000.0,NIFTY
2017-11-15,10171.95,10175.45,10094.0,10118.05,213836202,116091800000.0,NIFTY
2017-11-16,10152.9,10232.25,10139.2,10214.75,188180035,99955500000.0,NIFTY
2017-11-17,10324.55,10343.6,10268.05,10283.6,209592893,110233500000.0,NIFTY
2017-11-20,10287.2,10309.85,10261.5,10298.75,151751415,85026299999.99998,NIFTY
2017-11-21,10329.25,10358.7,10315.05,10326.9,191859084,104439900000.0,NIFTY
2017-11-22,10350.8,10368.7,10309.55,10342.3,162504058,91360400000.00002,NIFTY
2017-11-23,10358.45,10374.3,10307.3,10348.75,157651842,87894200000.0,NIFTY
2017-11-24,10366.8,10404.5,10362.25,10389.7,133177324,81976600000.0,NIFTY
2017-11-27,10361.05,10407.15,10340.2,10399.55,146276512,75517100000.0,NIFTY
2017-11-28,10387.9,10409.55,10355.2,10370.25,202050866,99792500000.0,NIFTY
2017-11-29,10376.65,10392.95,10345.9,10361.3,157192930,88528000000.0,NIFTY
2017-11-30,10332.7,10332.7,10211.25,10226.55,353105240,190055600000.0,NIFTY
2017-12-01,10263.7,10272.7,10108.55,10121.8,147765528,85185800000.0,NIFTY
2017-12-04,10175.05,10179.2,10095.7,10127.75,153240126,84586600000.0,NIFTY
2017-12-05,10118.25,10147.95,10069.1,10118.25,160253042,87490900000.0,NIFTY
2017-12-06,10088.8,10104.2,10033.35,10044.1,171208366,95988200000.0,NIFTY
2017-12-07,10063.45,10182.65,10061.9,10166.7,171339022,99102800000.0,NIFTY
2017-12-08,10198.45,10270.85,10195.25,10265.65,206234019,114681500000.0,NIFTY
2017-12-11,10310.5,10329.2,10282.05,10322.25,152034656,84537600000.0,NIFTY
2017-12-12,10324.9,10326.1,10230.2,10240.15,180546894,103802400000.0,NIFTY
2017-12-13,10236.6,10296.55,10169.85,10192.95,187191964,100704400000.0,NIFTY
2017-12-14,10229.3,10276.1,10141.55,10252.1,159103960,95492300000.0,NIFTY
2017-12-15,10345.65,10373.1,10319.65,10333.25,262974703,151067700000.0,NIFTY
2017-12-18,10263.1,10443.55,10074.8,10388.75,237506982,129216100000.0,NIFTY
2017-12-19,10414.8,10472.2,10406.0,10463.2,174340665,109829500000.0,NIFTY
2017-12-20,10494.4,10494.45,10437.15,10444.2,180597460,113030000000.0,NIFTY
2017-12-21,10473.95,10473.95,10426.9,10440.3,156646972,94112000000.0,NIFTY
2017-12-22,10457.3,10501.1,10448.25,10493.0,143119167,87553200000.0,NIFTY
2017-12-26,10512.3,10545.45,10477.95,10531.5,160417384,90437700000.0,NIFTY
2017-12-27,10531.05,10552.4,10469.25,10490.75,170307122,90776000000.0,NIFTY
2017-12-28,10498.2,10534.55,10460.45,10477.9,281309989,145515800000.0,NIFTY
2017-12-29,10492.35,10538.7,10488.65,10530.7,156736221,89431000000.0,NIFTY
2018-01-01,10531.7,10537.85,10423.1,10435.55,134532090,75465600000.0,NIFTY
2018-01-02,10477.55,10495.2,10404.65,10442.2,158092430,86654700000.0,NIFTY
2018-01-03,10482.65,10503.6,10429.55,10443.2,172516859,95416000000.0,NIFTY
2018-01-04,10469.4,10513.0,10441.45,10504.8,180257392,95619500000.0,NIFTY
2018-01-05,10534.25,10566.1,10520.1,10558.85,186469717,103062200000.0,NIFTY
2018-01-08,10591.7,10631.2,10588.55,10623.6,174181231,99072700000.0,NIFTY
2018-01-09,10645.1,10659.15,10603.6,10637.0,211291563,107333700000.00002,NIFTY
2018-01-10,10652.05,10655.5,10592.7,10632.2,181900014,97206500000.0,NIFTY
2018-01-11,10637.05,10664.6,10612.35,10651.2,158630055,96350100000.0,NIFTY
2018-01-12,10682.55,10690.4,10597.1,10681.25,180592153,110051200000.00002,NIFTY
2018-01-15,10718.5,10782.65,10713.8,10741.55,181262074,113331100000.0,NIFTY
2018-01-16,10761.5,10762.35,10687.85,10700.45,217468081,127094400000.0,NIFTY
2018-01-17,10702.45,10803.0,10666.75,10788.55,260488465,143342600000.0,NIFTY
2018-01-18,10873.4,10887.5,10782.4,10817.0,321609375,179303000000.0,NIFTY
2018-01-19,10829.2,10906.85,10793.9,10894.7,214011963,117922600000.0,NIFTY
2018-01-22,10883.2,10975.1,10881.4,10966.2,238815813,144690600000.0,NIFTY
2018-01-23,10997.4,11092.9,10994.55,11083.7,293445774,164239100000.0,NIFTY
2018-01-24,11069.35,11110.1,11046.15,11086.0,292197072,169151400000.0,NIFTY
2018-01-25,11095.6,11095.6,11009.2,11069.65,340469462,199395400000.0,NIFTY
2018-01-29,11079.35,11171.55,11075.95,11130.4,249220726,161183600000.0,NIFTY
2018-01-30,11120.85,11121.1,11033.9,11049.65,234969503,132321900000.0,NIFTY
2018-01-31,11018.8,11058.5,10979.3,11027.7,253462573,144596900000.0,NIFTY
2018-02-01,11044.55,11117.35,10878.8,11016.9,315743486,177194000000.0,NIFTY
2018-02-02,10938.2,10954.95,10736.1,10760.6,291431992,165425099999.99997,NIFTY
2018-02-05,10604.3,10702.75,10586.8,10666.55,247479157,139806300000.0,NIFTY
2018-02-06,10295.15,10594.15,10276.3,10498.25,274656443,156063400000.0,NIFTY
2018-02-07,10607.2,10614.0,10446.4,10476.7,258095424,139716600000.0,NIFTY
2018-02-08,10518.5,10637.8,10479.55,10576.85,239407938,125692300000.0,NIFTY
2018-02-09,10416.5,10480.2,10398.2,10454.95,197502912,106021500000.0,NIFTY
2018-02-12,10518.2,10555.5,10485.4,10539.75,224114801,111337800000.0,NIFTY
2018-02-14,10585.75,10590.55,10456.65,10500.9,236329440,121889400000.0,NIFTY
2018-02-15,10537.9,10618.1,10511.05,10545.5,217090245,110353799999.99998,NIFTY
2018-02-16,10596.2,10612.9,10434.05,10452.3,190043189,100267099999.99998,NIFTY
2018-02-19,10488.9,10489.35,10302.75,10378.4,193087737,98713600000.0,NIFTY
2018-02-20,10391.0,10429.35,10347.65,10360.4,193464871,96199500000.0,NIFTY
2018-02-21,10426.0,10426.1,10349.6,10397.45,241331542,129963600000.0,NIFTY
2018-02-22,10354.35,10397.55,10340.65,10382.7,323259078,177114600000.0,NIFTY
2018-02-23,10408.1,10499.1,10396.65,10491.05,217134363,127043200000.0,NIFTY
2018-02-26,10526.55,10592.95,10520.2,10582.6,177238616,102748900000.0,NIFTY
2018-02-27,10615.2,10631.65,10537.25,10554.3,193250158,102764200000.0,NIFTY
2018-02-28,10488.95,10535.5,10461.55,10492.85,294794221,162991100000.0,NIFTY
2018-03-01,10479.95,10525.5,10447.15,10458.35,181378504,101794800000.0,NIFTY
2018-03-05,10428.3,10428.7,10323.9,10358.85,199975720,106739200000.0,NIFTY
2018-03-06,10420.5,10441.35,10215.9,10249.25,229782297,121439500000.0,NIFTY
2018-03-07,10232.95,10243.35,10141.55,10154.2,257200599,121288799999.99998,NIFTY
2018-03-08,10216.25,10270.35,10146.4,10242.65,233377712,114795100000.0,NIFTY
2018-03-09,10271.3,10296.7,10211.9,10226.85,192333334,98748100000.0,NIFTY
2018-03-12,10301.6,10433.65,10295.45,10421.4,223135459,109689500000.0,NIFTY
2018-03-13,10389.5,10478.6,10377.85,10426.85,274852794,239652500000.0,NIFTY
2018-03-14,10393.05,10420.35,10336.3,10410.9,186991169,95646800000.0,NIFTY
2018-03-15,10405.45,10420.0,10346.2,10360.15,179308593,85880100000.0,NIFTY
2018-03-16,10345.15,10346.3,10180.25,10195.15,338702439,188119700000.0,NIFTY
2018-03-19,10215.35,10224.55,10075.3,10094.25,216670033,111114300000.0,NIFTY
2018-03-20,10051.55,10155.65,10049.1,10124.35,209327593,109471200000.00002,NIFTY
2018-03-21,10181.95,10227.3,10132.95,10155.25,211060429,112697300000.0,NIFTY
2018-03-22,10167.5,10207.85,10105.4,10114.75,237632983,115588799999.99998,NIFTY
2018-03-23,9968.8,10027.7,9951.9,9998.05,294515154,144351700000.0,NIFTY
2018-03-26,9989.15,10143.5,9958.55,10130.65,270665332,126954700000.0,NIFTY
2018-03-27,10188.0,10207.9,10139.65,10184.15,232713976,111757900000.00002,NIFTY
2018-03-28,10143.6,10158.35,10096.9,10113.7,354977198,188074800000.0,NIFTY
2018-04-02,10151.65,10220.1,10127.75,10211.8,223135459,109689500000.0,NIFTY
2018-04-03,10186.85,10255.35,10171.05,10245.0,211652029,101671200000.00002,NIFTY
2018-04-04,10274.6,10279.85,10111.3,10128.4,238182921,118617900000.00002,NIFTY
2018-04-05,10228.45,10331.8,10227.45,10325.15,244116235,116749200000.0,NIFTY
2018-04-06,10322.75,10350.45,10290.85,10331.6,206355691,101317400000.0,NIFTY
2018-04-09,10333.7,10397.7,10328.5,10379.35,228512954,107141299999.99998,NIFTY
2018-04-10,10412.9,10424.85,10381.5,10402.25,259523888,119051200000.00002,NIFTY
2018-04-11,10428.15,10428.15,10355.6,10417.15,258077363,117905800000.0,NIFTY
2018-04-12,10410.65,10469.9,10395.25,10458.65,246027888,122496600000.0,NIFTY
2018-04-13,10495.3,10519.9,10451.45,10480.6,219724716,123545500000.0,NIFTY
2018-04-16,10398.3,10540.15,10396.35,10528.35,200950876,112420500000.0,NIFTY
2018-04-17,10557.3,10560.45,10495.65,10548.7,212449535,105017099999.99998,NIFTY
2018-04-18,10578.9,10594.2,10509.7,10526.2,211823044,98886500000.0,NIFTY
2018-04-19,10563.65,10572.2,10546.2,10565.3,270740891,125591100000.0,NIFTY
2018-04-20,10560.35,10582.35,10527.45,10564.05,252227268,153726600000.0,NIFTY
2018-04-23,10592.8,10638.35,10514.95,10584.7,200203196,136426700000.0,NIFTY
2018-04-24,10578.1,10636.8,10569.0,10614.35,225972673,122815300000.0,NIFTY
2018-04-25,10612.4,10612.6,10536.45,10570.55,195129613,111251100000.0,NIFTY
2018-04-26,10586.5,10628.4,10559.65,10617.8,345536167,192004100000.0,NIFTY
2018-04-27,10651.65,10719.8,10647.55,10692.3,306671172,168868900000.0,NIFTY
2018-04-30,10705.75,10759.0,10704.6,10739.35,179163468,104125700000.0,NIFTY
2018-05-02,10783.85,10784.65,10689.8,10718.05,236757172,148205800000.0,NIFTY
2018-05-03,10720.15,10720.6,10647.45,10679.65,190869804,110182099999.99998,NIFTY
2018-05-04,10700.45,10700.45,10601.6,10618.25,192296041,97215600000.0,NIFTY
2018-05-07,10653.15,10725.65,10635.65,10715.5,173620240,92394400000.0,NIFTY
2018-05-08,10757.9,10758.55,10689.4,10717.8,278118616,127834900000.0,NIFTY
2018-05-09,10693.35,10766.25,10689.85,10741.7,222115640,103909200000.0,NIFTY
2018-05-10,10779.65,10785.55,10705.0,10716.55,197988475,105263799999.99998,NIFTY
2018-05-11,10741.95,10812.05,10724.45,10806.5,209392114,104324300000.0,NIFTY
2018-05-14,10815.15,10834.85,10774.75,10806.6,176697512,90754400000.0,NIFTY
2018-05-15,10812.6,10929.2,10781.4,10801.85,262202312,135827000000.0,NIFTY
2018-05-16,10751.95,10790.45,10699.7,10741.1,238221884,113594800000.0,NIFTY
2018-05-17,10775.6,10777.25,10664.5,10682.7,220738923,125063000000.0,NIFTY
2018-05-18,10671.85,10674.95,10589.1,10596.4,229908939,139084700000.0,NIFTY
2018-05-21,10616.7,10621.7,10505.8,10516.7,197294184,113461299999.99998,NIFTY
2018-05-22,10518.45,10558.6,10490.55,10536.7,249236637,120173600000.0,NIFTY
2018-05-23,10521.1,10533.55,10417.8,10430.35,299919120,134566000000.0,NIFTY
2018-05-24,10464.85,10535.15,10419.8,10513.85,306792497,129141600000.0,NIFTY
2018-05-25,10533.05,10628.05,10524.0,10605.15,268914888,124311600000.0,NIFTY
2018-05-28,10648.35,10709.8,10640.55,10688.65,239786001,117643500000.0,NIFTY
2018-05-29,10689.4,10717.25,10616.1,10633.3,232761575,118173900000.0,NIFTY
2018-05-30,10579.0,10648.7,10558.45,10614.35,246124259,122247600000.0,NIFTY
2018-05-31,10670.1,10763.8,10620.4,10736.15,629198569,294797700000.0,NIFTY
2018-06-01,10738.45,10764.75,10681.5,10696.2,227355567,129650100000.0,NIFTY
2018-06-04,10765.95,10770.3,10618.35,10628.5,210148313,141204900000.0,NIFTY
2018-06-05,10630.7,10633.15,10550.9,10593.15,172898027,100275400000.00002,NIFTY
2018-06-06,10603.45,10698.35,10587.5,10684.65,195761429,99207500000.0,NIFTY
2018-06-07,10722.6,10818.0,10722.6,10768.35,227663151,113152400000.0,NIFTY
2018-06-08,10736.4,10779.45,10709.05,10767.65,215942528,123608799999.99998,NIFTY
2018-06-11,10781.85,10850.55,10777.05,10786.95,217849903,113849700000.0,NIFTY
2018-06-12,10816.15,10856.55,10789.4,10842.85,204419184,119890700000.0,NIFTY
2018-06-13,10887.5,10893.25,10842.65,10856.7,220003032,129828000000.0,NIFTY
2018-06-14,10832.9,10833.7,10773.55,10808.05,190031664,116597900000.00002,NIFTY
2018-06-15,10808.65,10834.0,10755.4,10817.7,314764425,192714300000.0,NIFTY
2018-06-18,10830.2,10830.2,10787.35,10799.85,202727202,111824800000.0,NIFTY
2018-06-19,10789.45,10789.45,10701.2,10710.45,231382790,122901600000.0,NIFTY
2018-06-20,10734.65,10781.8,10724.05,10772.05,199467082,108583500000.0,NIFTY
2018-06-21,10808.45,10809.6,10725.9,10741.1,230507383,122111800000.0,NIFTY
2018-06-22,10742.7,10837.0,10710.45,10821.85,236898415,135200100000.0,NIFTY
2018-06-25,10822.9,10831.05,10753.05,10762.45,236693278,120124100000.0,NIFTY
2018-06-26,10742.7,10805.25,10732.55,10769.15,226846382,121135300000.0,NIFTY
2018-06-27,10785.5,10785.5,10652.4,10671.4,253620792,138370300000.0,NIFTY
2018-06-28,10660.8,10674.2,10557.7,10589.1,363157327,201879800000.0,NIFTY
2018-06-29,10612.85,10723.05,10612.35,10714.3,250327878,144401700000.0,NIFTY
2018-07-02,10732.35,10736.15,10604.65,10657.3,304536687,135913000000.0,NIFTY
2018-07-03,10668.6,10713.3,10630.25,10699.9,208371545,108968900000.0,NIFTY
2018-07-04,10715.0,10777.15,10677.75,10769.9,179268271,103886900000.0,NIFTY
2018-07-05,10786.05,10786.05,10726.25,10749.75,227267176,136765800000.0,NIFTY
2018-07-06,10744.15,10816.35,10735.05,10772.65,256547706,140064800000.0,NIFTY
2018-07-09,10838.3,10860.35,10807.15,10852.9,189331016,108439200000.0,NIFTY
2018-07-10,10902.75,10956.9,10876.65,10947.25,203061980,128348500000.0,NIFTY
2018-07-11,10956.4,10976.65,10923.0,10948.3,229211999,159444500000.0,NIFTY
2018-07-12,11006.95,11078.3,10999.65,11023.2,256034815,157872800000.0,NIFTY
2018-07-13,11056.9,11071.35,10999.75,11018.9,241670818,147445600000.0,NIFTY
2018-07-16,11018.95,11019.5,10926.25,10936.85,216971413,137095700000.0,NIFTY
2018-07-17,10939.65,11018.5,10925.6,11008.05,217107580,126494000000.0,NIFTY
2018-07-18,11060.2,11076.2,10956.3,10980.45,232502459,133202000000.0,NIFTY
2018-07-19,10999.5,11006.5,10935.45,10957.1,222056399,121999800000.0,NIFTY
2018-07-20,10963.5,11030.25,10946.2,11010.2,193144113,141059400000.0,NIFTY
